1413393221.205760 -0.482388 0.736804 0.572639 0.819661 -0.020446 0.572298 0.014586
1413393221.305760 -0.480599 0.737099 0.600963 0.822635 -0.020185 0.567904 0.018700
1413393221.405761 -0.475683 0.736298 0.628388 0.825446 -0.019615 0.563719 0.021820
1413393221.505760 -0.469629 0.734783 0.655135 0.827111 -0.018452 0.561084 0.027067
1413393221.605761 -0.460250 0.732842 0.673176 0.828659 -0.016481 0.558481 0.033934
1413393221.705760 -0.446853 0.731434 0.687900 0.826735 -0.015413 0.561141 0.037320
1413393221.805760 -0.433351 0.730301 0.703944 0.822964 -0.018474 0.566228 0.042138
1413393221.905761 -0.408607 0.735830 0.718024 0.820398 -0.032597 0.567095 0.065487
1413393222.005760 -0.389313 0.742216 0.726583 0.814295 -0.053934 0.569999 0.095480
1413393222.105761 -0.373974 0.743420 0.727962 0.811688 -0.062221 0.571083 0.105623
1413393222.205760 -0.366209 0.741759 0.713615 0.810473 -0.061011 0.573110 0.104674
1413393222.305760 -0.359755 0.740434 0.690324 0.812209 -0.059935 0.571190 0.102305
1413393222.405761 -0.352780 0.739480 0.664946 0.817268 -0.059864 0.564407 0.099666
1413393222.505760 -0.342071 0.738371 0.644640 0.821257 -0.058589 0.559135 0.097325
1413393222.605761 -0.329682 0.739872 0.632088 0.822402 -0.057639 0.558606 0.091064
1413393222.705760 -0.312067 0.742028 0.630317 0.823357 -0.055232 0.557714 0.089372
1413393222.805760 -0.290871 0.745149 0.638450 0.827771 -0.047502 0.553808 0.076394
1413393222.905761 -0.264807 0.750768 0.651835 0.832163 -0.037117 0.549874 0.061362
1413393223.005760 -0.231420 0.756082 0.672405 0.834972 -0.025337 0.547453 0.049752
1413393223.105761 -0.193333 0.763267 0.697397 0.833437 -0.016998 0.550961 0.039195
1413393223.205760 -0.148771 0.764937 0.719449 0.831346 -0.011780 0.554187 0.040028
1413393223.305760 -0.102204 0.766204 0.739473 0.829467 -0.009748 0.556965 0.040973
1413393223.405761 -0.052636 0.767549 0.747060 0.827480 -0.008167 0.559880 0.041767
1413393223.505760 -0.001827 0.768588 0.733225 0.823988 -0.006861 0.564878 0.043691
1413393223.605761 0.048766 0.769710 0.702323 0.820044 -0.007803 0.570462 0.045169
1413393223.705760 0.102837 0.769719 0.661981 0.817931 -0.011273 0.573021 0.050087
1413393223.805760 0.155829 0.771775 0.629117 0.816585 -0.015321 0.574524 0.053631
1413393223.905761 0.206497 0.776921 0.611986 0.817084 -0.018813 0.573160 0.059229
1413393224.005760 0.256105 0.786609 0.607939 0.816524 -0.021746 0.573554 0.062064
1413393224.105761 0.305545 0.797074 0.606577 0.816335 -0.026349 0.573385 0.064284
1413393224.205760 0.352478 0.810624 0.596634 0.815533 -0.029013 0.574048 0.067329
1413393224.305760 0.398724 0.825381 0.575493 0.813543 -0.029621 0.576558 0.069649
1413393224.405761 0.445421 0.838825 0.543272 0.812791 -0.033159 0.577009 0.073024
1413393224.505760 0.490546 0.856895 0.501797 0.811052 -0.041027 0.578806 0.074129
1413393224.605761 0.531610 0.871900 0.454328 0.808913 -0.056002 0.580282 0.076129
1413393224.705760 0.566365 0.886941 0.409554 0.807812 -0.073753 0.579279 0.080225
1413393224.805760 0.598533 0.907054 0.367445 0.808015 -0.089116 0.576466 0.082813
1413393224.905761 0.623165 0.942632 0.332481 0.809269 -0.095346 0.574470 0.077310
1413393225.005760 0.637528 0.992749 0.310527 0.814109 -0.088621 0.570539 0.062110
1413393225.105761 0.656689 1.024992 0.301765 0.817330 -0.081153 0.567905 0.053575
1413393225.205760 0.684258 1.045371 0.293661 0.818288 -0.080529 0.566852 0.050977
1413393225.305760 0.714292 1.055969 0.286973 0.818608 -0.083561 0.565669 0.054008
1413393225.405761 0.746026 1.063707 0.282261 0.817497 -0.093118 0.565443 0.057458
1413393225.505760 0.783492 1.066159 0.278303 0.814971 -0.111029 0.565227 0.063351
1413393225.605761 0.819066 1.063192 0.278754 0.810924 -0.136305 0.564057 0.075249
1413393225.705760 0.848935 1.057052 0.285461 0.805495 -0.160549 0.563294 0.090004
1413393225.805760 0.874621 1.045139 0.296594 0.798873 -0.181396 0.562326 0.112633
1413393225.905761 0.896148 1.028442 0.303507 0.791194 -0.200351 0.560430 0.140671
1413393226.005760 0.918943 1.015415 0.290127 0.784338 -0.214765 0.558450 0.163782
1413393226.105761 0.945650 1.004963 0.267553 0.777072 -0.232538 0.557253 0.177635
1413393226.205760 0.973947 0.999697 0.251460 0.771632 -0.249271 0.555649 0.183581
1413393226.305760 1.003686 0.993836 0.247414 0.768042 -0.264314 0.552977 0.185650
1413393226.405761 1.030778 0.964994 0.245752 0.764526 -0.277899 0.551385 0.185059
1413393226.505760 1.063301 0.975945 0.245381 0.771450 -0.287630 0.537578 0.182053
1413393226.605761 1.090833 0.966434 0.235111 0.772271 -0.295641 0.532031 0.182039
1413393226.705760 1.117143 0.950762 0.221604 0.771453 -0.295289 0.530820 0.189459
1413393226.805760 1.146038 0.930719 0.208773 0.769414 -0.289698 0.532392 0.201584
1413393226.905761 1.180134 0.914790 0.196656 0.769425 -0.285077 0.531375 0.210611
1413393227.005760 1.211988 0.892354 0.189797 0.769603 -0.281891 0.531785 0.213197
1413393227.105761 1.244978 0.875322 0.184921 0.767875 -0.281605 0.534344 0.213408
1413393227.205760 1.285409 0.859795 0.180276 0.765884 -0.283340 0.537958 0.209145
1413393227.305760 1.324932 0.843977 0.178607 0.763864 -0.287415 0.540836 0.203474
1413393227.405761 1.367492 0.829953 0.177490 0.763403 -0.289657 0.541400 0.200501
1413393227.505760 1.411653 0.814163 0.175639 0.762940 -0.291692 0.541884 0.197993
1413393227.605761 1.450934 0.797156 0.176326 0.759815 -0.296545 0.543570 0.198177
1413393227.705760 1.488911 0.778155 0.177679 0.756803 -0.304816 0.541712 0.202198
1413393227.805760 1.519022 0.757988 0.178895 0.752079 -0.316611 0.538645 0.209754
1413393227.905761 1.552276 0.735956 0.176205 0.744991 -0.332035 0.536423 0.216775
1413393228.005760 1.576938 0.712825 0.174733 0.736016 -0.349622 0.533204 0.227460
1413393228.105761 1.597657 0.688060 0.170906 0.726437 -0.368270 0.527627 0.241407
1413393228.205760 1.625071 0.658040 0.166432 0.718432 -0.386780 0.518661 0.255436
1413393228.305760 1.646472 0.627735 0.162679 0.712198 -0.399814 0.510349 0.269196
1413393228.405761 1.664320 0.596851 0.161906 0.705651 -0.411218 0.503509 0.281843
1413393228.505760 1.678729 0.565407 0.163167 0.696533 -0.423447 0.499252 0.293738
1413393228.605761 1.701379 0.530637 0.163346 0.688375 -0.435843 0.494054 0.303465
1413393228.705760 1.719041 0.498807 0.163668 0.682976 -0.445942 0.488752 0.309517
1413393228.805760 1.740062 0.464353 0.164842 0.680765 -0.454587 0.483634 0.309850
1413393228.905761 1.759781 0.429249 0.163020 0.681181 -0.462790 0.477777 0.305855
1413393229.005760 1.779646 0.392022 0.159446 0.681589 -0.464538 0.474718 0.307057
1413393229.105761 1.797484 0.352950 0.156493 0.683811 -0.458474 0.471230 0.316459
1413393229.205760 1.822952 0.309153 0.147674 0.685337 -0.452402 0.469831 0.323889
1413393229.305760 1.844544 0.270239 0.136789 0.686172 -0.447115 0.470031 0.329131
1413393229.405761 1.872478 0.227769 0.121879 0.685062 -0.444260 0.473933 0.329714
1413393229.505760 1.906948 0.184356 0.106266 0.680446 -0.446817 0.482406 0.323471
1413393229.605761 1.938295 0.143854 0.093499 0.678660 -0.451593 0.486811 0.313848
1413393229.705760 1.969318 0.102130 0.082468 0.680353 -0.455786 0.486112 0.305079
1413393229.805760 1.997470 0.061397 0.073622 0.683910 -0.458777 0.482178 0.298822
1413393229.905761 2.023938 0.017556 0.069550 0.688806 -0.460887 0.475854 0.294436
1413393230.005760 2.055324 -0.035665 0.068865 0.692378 -0.458161 0.471957 0.296577
1413393230.105761 2.085580 -0.093236 0.071246 0.694423 -0.448715 0.471291 0.307110
1413393230.205760 2.115042 -0.147566 0.071670 0.695385 -0.441896 0.471751 0.314037
1413393230.305760 2.148238 -0.206663 0.070539 0.694131 -0.437528 0.475868 0.316705
1413393230.405761 2.183072 -0.265994 0.064484 0.691905 -0.439005 0.480705 0.312193
1413393230.505760 2.221387 -0.325658 0.057229 0.688184 -0.444967 0.483067 0.308309
1413393230.605761 2.257919 -0.385518 0.052187 0.680985 -0.456923 0.482457 0.307761
1413393230.705760 2.285524 -0.441687 0.051680 0.671489 -0.471674 0.479248 0.311363
1413393230.805760 2.321175 -0.511743 0.054786 0.660406 -0.487214 0.474648 0.318113
1413393230.905761 2.345949 -0.575926 0.061384 0.649117 -0.502411 0.465833 0.330499
1413393231.005760 2.372657 -0.651529 0.069563 0.641722 -0.512004 0.452328 0.348489
1413393231.105761 2.401882 -0.729005 0.081025 0.636729 -0.516912 0.439809 0.365987
1413393231.205760 2.434404 -0.808212 0.092080 0.632530 -0.521291 0.431494 0.376795
1413393231.305760 2.466966 -0.882076 0.101936 0.628246 -0.525371 0.428117 0.382110
1413393231.405761 2.505245 -0.957150 0.102024 0.621871 -0.531033 0.431513 0.380890
1413393231.505760 2.544907 -1.030576 0.096164 0.611228 -0.534336 0.443381 0.379866
1413393231.605761 2.585171 -1.105406 0.082063 0.598865 -0.531949 0.460117 0.382993
1413393231.705760 2.624112 -1.177869 0.063997 0.591535 -0.532351 0.466754 0.385784
1413393231.805760 2.651985 -1.234965 0.046013 0.588073 -0.539785 0.462591 0.385762
1413393231.905761 2.677035 -1.292796 0.031642 0.583378 -0.554200 0.456040 0.380210
1413393232.005760 2.698048 -1.352271 0.021691 0.575817 -0.570135 0.448522 0.377105
1413393232.105761 2.705993 -1.402343 0.017325 -0.568507 0.582688 -0.436859 -0.382661
1413393232.205760 2.709735 -1.454980 0.014366 -0.559585 0.592538 -0.424036 -0.394915
1413393232.305760 2.706665 -1.506402 0.007698 -0.548505 0.602066 -0.412448 -0.408100
1413393232.405761 2.698423 -1.557098 -0.005018 -0.535395 0.615222 -0.401995 -0.416238
1413393232.505760 2.682457 -1.602701 -0.023939 -0.522865 0.628141 -0.391348 -0.422963
1413393232.605761 2.667874 -1.656905 -0.049362 -0.513233 0.637039 -0.383922 -0.428226
1413393232.705760 2.648414 -1.708571 -0.074039 -0.505776 0.643024 -0.379766 -0.431842
1413393232.805760 2.625494 -1.760060 -0.096379 -0.502866 0.646025 -0.374783 -0.435103
1413393232.905761 2.598937 -1.815546 -0.117266 -0.501758 0.647643 -0.371510 -0.436780
1413393233.005760 2.569081 -1.869654 -0.132210 -0.505130 0.646283 -0.364728 -0.440609
1413393233.105761 2.536075 -1.925304 -0.139767 -0.509590 0.644740 -0.358795 -0.442599
1413393233.205760 2.503076 -1.985297 -0.143831 -0.511364 0.642661 -0.356860 -0.445133
1413393233.305760 2.468132 -2.042465 -0.128095 -0.507415 0.640629 -0.355710 -0.453425
1413393233.405761 2.433384 -2.101649 -0.109785 -0.497140 0.639993 -0.356173 -0.465190
1413393233.505760 2.400279 -2.161846 -0.084387 -0.484497 0.643813 -0.353908 -0.474885
1413393233.605761 2.365852 -2.217750 -0.053065 -0.472865 0.652987 -0.344194 -0.481182
1413393233.705760 2.334352 -2.268085 -0.016727 -0.462796 0.666630 -0.326974 -0.484265
1413393233.805760 2.306913 -2.317553 0.028796 -0.449197 0.674220 -0.314802 -0.494519
1413393233.905761 2.281578 -2.367810 0.075695 0.434315 -0.677860 0.311745 0.504670
1413393234.005760 2.258760 -2.416483 0.120921 0.418045 -0.684895 0.308822 0.510673
1413393234.105761 2.239340 -2.460202 0.165687 0.401537 -0.696980 0.303998 0.510462
1413393234.205760 2.220870 -2.500706 0.202953 0.387627 -0.707811 0.297743 0.509997
1413393234.305760 2.201069 -2.539865 0.233828 0.362354 -0.710823 0.307464 0.518551
1413393234.405761 2.179777 -2.568235 0.254903 0.331865 -0.712137 0.322907 0.527691
1413393234.505760 2.154834 -2.587838 0.270361 0.309045 -0.715076 0.327016 0.534994
1413393234.605761 2.126062 -2.588356 0.284984 0.299318 -0.717076 0.309268 0.548238
1413393234.705760 2.096959 -2.567531 0.311277 0.306663 -0.719475 0.265136 0.563929
1413393234.805760 2.073583 -2.537167 0.353710 0.310491 -0.729433 0.224053 0.566854
1413393234.905761 2.056913 -2.504376 0.388216 0.300425 -0.744797 0.201671 0.560670
1413393235.005760 2.045574 -2.470929 0.402881 0.278059 -0.758466 0.195263 0.556133
1413393235.105761 2.036403 -2.439066 0.396320 0.250429 -0.769777 0.193875 0.554203
1413393235.205760 2.025490 -2.406765 0.374319 0.229377 -0.777931 0.182118 0.555916
1413393235.305760 2.011469 -2.375948 0.350143 0.219733 -0.784555 0.156345 0.558344
1413393235.405761 1.997149 -2.348954 0.327190 0.214397 -0.791740 0.133035 0.556313
1413393235.505760 1.982338 -2.328556 0.308571 0.211485 -0.797798 0.115694 0.552637
1413393235.605761 1.966768 -2.315315 0.295402 0.214147 -0.794223 0.094008 0.560814
1413393235.705760 1.952170 -2.314086 0.283508 0.211538 -0.789415 0.080606 0.570594
1413393235.805760 1.941406 -2.328654 0.273630 0.202936 -0.788251 0.082877 0.574986
1413393235.905761 1.935158 -2.351470 0.266958 0.183623 -0.789125 0.104093 0.576827
1413393236.005760 1.930500 -2.373924 0.262210 0.162816 -0.789990 0.120959 0.578598
1413393236.105761 1.927272 -2.396442 0.260494 0.142424 -0.791913 0.127802 0.579876
1413393236.205760 1.926109 -2.411513 0.265568 0.126018 -0.795819 0.119267 0.580144
1413393236.305760 1.928447 -2.421215 0.274243 0.116948 -0.800708 0.094531 0.579874
1413393236.405761 1.929925 -2.431491 0.283541 0.102158 -0.805145 0.074448 0.579451
1413393236.505760 1.930732 -2.442981 0.294357 0.082541 -0.810508 0.061972 0.576562
1413393236.605761 1.928926 -2.456379 0.305149 0.063189 -0.820300 0.050273 0.566205
1413393236.705760 1.924503 -2.469449 0.309829 0.044177 -0.827415 0.042669 0.558222
1413393236.805760 1.914722 -2.482784 0.304209 0.023130 -0.827943 0.043979 0.558606
1413393236.905761 1.898163 -2.494490 0.297337 0.009466 -0.825065 0.041591 0.563425
1413393237.005760 1.876906 -2.499171 0.302525 0.006491 -0.819179 0.033474 0.572524
1413393237.105761 1.852986 -2.502558 0.319541 0.011379 -0.815017 0.020583 0.578959
1413393237.205760 1.828214 -2.504793 0.342718 0.021922 -0.810205 0.005107 0.585714
1413393237.305760 1.803729 -2.512783 0.355002 0.029324 -0.808832 -0.004597 0.587291
1413393237.405761 1.780411 -2.523134 0.353464 0.034268 -0.808185 -0.007408 0.587884
1413393237.505760 1.758677 -2.540146 0.343392 0.031683 -0.807484 0.002052 0.589034
1413393237.605761 1.739765 -2.561448 0.333638 0.023254 -0.807760 0.020244 0.588704
1413393237.705760 1.721691 -2.581481 0.324625 0.015732 -0.809882 0.036760 0.585228
1413393237.805760 1.704913 -2.598144 0.317369 0.013673 -0.811892 0.045143 0.581900
1413393237.905761 1.687787 -2.609645 0.312196 0.017713 -0.815251 0.043095 0.577230
1413393238.005760 1.668558 -2.619519 0.306194 0.025305 -0.819255 0.033296 0.571902
1413393238.105761 1.648818 -2.627389 0.300899 0.034001 -0.823602 0.020841 0.565765
1413393238.205760 1.626660 -2.635255 0.301376 0.037248 -0.824603 0.011339 0.564370
1413393238.305760 1.598437 -2.646901 0.306176 0.037281 -0.825238 0.005448 0.563527
1413393238.405761 1.565419 -2.661244 0.322988 0.034003 -0.825420 0.004495 0.563477
1413393238.505760 1.528102 -2.681812 0.345607 0.023706 -0.823271 0.013392 0.566995
1413393238.605761 1.489724 -2.703798 0.361253 0.008756 -0.819054 0.029861 0.572872
1413393238.705760 1.447922 -2.721611 0.368448 -0.004061 -0.816716 0.044137 0.575335
1413393238.805760 1.402331 -2.736568 0.367430 -0.010092 -0.814906 0.049686 0.577372
1413393238.905761 1.357455 -2.742404 0.364222 -0.006943 -0.814639 0.042296 0.578382
1413393239.005760 1.310772 -2.742353 0.365283 0.003421 -0.814418 0.024368 0.579757
1413393239.105761 1.263760 -2.738801 0.367586 0.012863 -0.814600 0.009744 0.579798
1413393239.205760 1.218153 -2.735779 0.370368 0.018236 -0.814773 0.001205 0.579493
1413393239.305760 1.175549 -2.734295 0.373093 0.019861 -0.814722 -0.003233 0.579503
1413393239.405761 1.127437 -2.739553 0.375335 0.020326 -0.815556 -0.004644 0.578302
1413393239.505760 1.076994 -2.749700 0.380690 0.021257 -0.815990 -0.006120 0.577642
1413393239.605761 1.029216 -2.763249 0.390058 0.017695 -0.817068 -0.000101 0.576269
1413393239.705760 0.980264 -2.779286 0.398997 0.005350 -0.817249 0.018200 0.575972
1413393239.805760 0.929284 -2.794379 0.408916 -0.003624 -0.817202 0.032473 0.575424
1413393239.905761 0.878048 -2.804152 0.419152 -0.003882 -0.819078 0.033463 0.572692
1413393240.005760 0.820340 -2.812080 0.429495 0.000603 -0.818410 0.027514 0.573975
1413393240.105761 0.764196 -2.815156 0.442345 0.010182 -0.816076 0.015263 0.577654
1413393240.205760 0.708759 -2.817705 0.452565 0.018804 -0.813777 0.005230 0.580849
1413393240.305760 0.650172 -2.823823 0.453327 0.021434 -0.814254 0.003403 0.580103
1413393240.405761 0.593031 -2.833237 0.444599 0.017288 -0.814300 0.010072 0.580099
1413393240.505760 0.537832 -2.842282 0.425981 0.010653 -0.813721 0.020378 0.580801
1413393240.605761 0.484634 -2.851095 0.408735 0.004774 -0.812959 0.028315 0.581612
1413393240.705760 0.429396 -2.856751 0.403568 0.002774 -0.813381 0.027795 0.581060
1413393240.805760 0.368715 -2.860158 0.416332 0.005384 -0.810876 0.019200 0.584878
1413393240.905761 0.302526 -2.863088 0.427310 0.007597 -0.806393 0.010756 0.591233
1413393241.005760 0.250392 -2.864083 0.424711 0.007757 -0.801045 0.005324 0.598530
1413393241.105761 0.201255 -2.865936 0.410208 0.002427 -0.797980 0.008029 0.602626
1413393241.205760 0.156356 -2.869342 0.385437 -0.007124 -0.798867 0.017116 0.601222
1413393241.305760 0.114732 -2.869915 0.358178 -0.015059 -0.802575 0.023836 0.595884
1413393241.405761 0.074979 -2.866577 0.331030 -0.017853 -0.811440 0.023116 0.583705
1413393241.505760 0.036723 -2.859499 0.310418 -0.014696 -0.815151 0.015190 0.578863
1413393241.605761 -0.003570 -2.849632 0.293004 -0.008352 -0.812662 0.004427 0.582659
1413393241.705760 -0.041925 -2.839320 0.277651 -0.002069 -0.809877 -0.004127 0.586582
1413393241.805760 -0.080441 -2.830365 0.264158 0.001639 -0.810360 -0.008124 0.585873
1413393241.905761 -0.116120 -2.825796 0.251214 0.003985 -0.809903 -0.009678 0.586471
1413393242.005760 -0.155207 -2.824852 0.240260 0.006969 -0.805905 -0.009027 0.591936
1413393242.105761 -0.188924 -2.828337 0.232591 0.009985 -0.800437 -0.007744 0.599283
1413393242.205760 -0.211722 -2.835226 0.231416 0.008376 -0.793074 -0.001040 0.609067
1413393242.305760 -0.235041 -2.843074 0.228799 0.007111 -0.789536 0.003634 0.613652
1413393242.405761 -0.249391 -2.854018 0.224964 0.002121 -0.794069 0.013263 0.607680
1413393242.505760 -0.256814 -2.864737 0.221363 -0.006004 -0.805366 0.026363 0.592161
1413393242.605761 -0.261553 -2.870972 0.220664 -0.011217 -0.815069 0.035196 0.578185
1413393242.705760 -0.271215 -2.871110 0.220923 -0.013258 -0.818698 0.038931 0.572749
1413393242.805760 -0.279984 -2.866724 0.228313 -0.013576 -0.817778 0.043865 0.573699
1413393242.905761 -0.292960 -2.856440 0.236866 0.001355 -0.816144 0.038097 0.576590
1413393243.005760 -0.308152 -2.842449 0.246701 0.022295 -0.818155 0.032005 0.573673
1413393243.105761 -0.327159 -2.829521 0.256642 0.044789 -0.819858 0.034206 0.569786
1413393243.205760 -0.347220 -2.818536 0.269751 0.066685 -0.816119 0.045803 0.572193
1413393243.305760 -0.370010 -2.808470 0.283968 0.084117 -0.805351 0.057075 0.584017
1413393243.405761 -0.393042 -2.799301 0.288602 0.095288 -0.797099 0.067390 0.592463
1413393243.505760 -0.413160 -2.791159 0.284102 0.103562 -0.792263 0.075297 0.596594
1413393243.605761 -0.429387 -2.783321 0.270074 0.108996 -0.790831 0.080366 0.596864
1413393243.705760 -0.438618 -2.775076 0.253879 0.113817 -0.792030 0.081842 0.594169
1413393243.805760 -0.443955 -2.766853 0.241243 0.117154 -0.794835 0.081803 0.589763
1413393243.905761 -0.445504 -2.760577 0.233916 0.118323 -0.795736 0.082639 0.588197
1413393244.005760 -0.445572 -2.754888 0.230209 0.119251 -0.795923 0.082698 0.587747
1413393244.105761 -0.440094 -2.751473 0.230321 0.120670 -0.795811 0.080308 0.587941
1413393244.205760 -0.430263 -2.750138 0.232300 0.124528 -0.795484 0.082043 0.587339
1413393244.305760 -0.418597 -2.752524 0.234002 0.135022 -0.795106 0.087150 0.584791
1413393244.405761 -0.404347 -2.758813 0.235044 0.147120 -0.792968 0.096792 0.583257
1413393244.505760 -0.386545 -2.760901 0.230558 0.154851 -0.789583 0.109398 0.583619
1413393244.605761 -0.365935 -2.765429 0.211942 0.159020 -0.788257 0.119051 0.582400
1413393244.705760 -0.345139 -2.780488 0.191438 0.161798 -0.787491 0.125003 0.581423
1413393244.805760 -0.318838 -2.784995 0.180773 0.159516 -0.788491 0.134642 0.578539
1413393244.905761 -0.294596 -2.788011 0.186494 0.157469 -0.789449 0.140657 0.576359
1413393245.005760 -0.272905 -2.786219 0.207248 0.159316 -0.790560 0.138197 0.574922
1413393245.105761 -0.249241 -2.780767 0.223989 0.161830 -0.795351 0.132711 0.568872
1413393245.205760 -0.225955 -2.773203 0.230302 0.163158 -0.801314 0.128346 0.561073
1413393245.305760 -0.204148 -2.765287 0.228773 0.165445 -0.803225 0.123658 0.558718
1413393245.405761 -0.184474 -2.758738 0.215756 0.167669 -0.801795 0.119515 0.561006
1413393245.505760 -0.166403 -2.753091 0.195109 0.169614 -0.798790 0.115657 0.565499
1413393245.605761 -0.151158 -2.749024 0.172911 0.170768 -0.794867 0.111990 0.571386
1413393245.705760 -0.133301 -2.746817 0.152352 0.171504 -0.792371 0.107751 0.575434
1413393245.805760 -0.114568 -2.747294 0.133877 0.169444 -0.793778 0.104585 0.574688
1413393245.905761 -0.094813 -2.750671 0.119386 0.162917 -0.796506 0.107196 0.572316
1413393246.005760 -0.075110 -2.756211 0.105562 0.153145 -0.801526 0.115756 0.566306
1413393246.105761 -0.056630 -2.761011 0.091859 0.142394 -0.807731 0.125397 0.558185
1413393246.205760 -0.043578 -2.763633 0.081720 0.139774 -0.809047 0.132385 0.555320
1413393246.305760 -0.035369 -2.764121 0.073670 0.153009 -0.803487 0.131446 0.560106
1413393246.405761 -0.029736 -2.762927 0.066844 0.172302 -0.794283 0.129600 0.568006
1413393246.505760 -0.025759 -2.761762 0.061090 0.186320 -0.785824 0.132124 0.574725
1413393246.605761 -0.019583 -2.760483 0.054461 0.196436 -0.781783 0.134356 0.576348
1413393246.705760 -0.010324 -2.757817 0.046561 0.202508 -0.782364 0.135730 0.573127
1413393246.805760 0.000762 -2.758005 0.040687 0.205853 -0.781831 0.136608 0.572453
1413393246.905761 0.013182 -2.758716 0.031144 0.208828 -0.780334 0.137748 0.573145
1413393247.005760 0.028265 -2.761780 0.017971 0.210914 -0.778153 0.140629 0.574645
1413393247.105761 0.045762 -2.766781 0.001122 0.213036 -0.777683 0.142711 0.573985
1413393247.205760 0.065238 -2.773478 -0.019549 0.213968 -0.780028 0.147252 0.569290
1413393247.305760 0.085747 -2.781025 -0.044419 0.214228 -0.788491 0.151933 0.556152
1413393247.405761 0.105624 -2.788843 -0.071128 0.214033 -0.797341 0.156451 0.542181
1413393247.505760 0.118407 -2.797691 -0.095881 0.212811 -0.802556 0.162640 0.533069
1413393247.605761 0.124482 -2.807330 -0.119387 0.211634 -0.805360 0.168848 0.527348
1413393247.705760 0.121111 -2.817142 -0.139716 0.211964 -0.805130 0.173520 0.526049
1413393247.805760 0.110140 -2.826264 -0.161526 0.211734 -0.804332 0.181093 0.524809
1413393247.905761 0.090099 -2.833005 -0.178617 0.208852 -0.796484 0.192209 0.533902
1413393248.005760 0.062719 -2.836259 -0.192132 0.211152 -0.779766 0.194255 0.556458
1413393248.105761 0.034264 -2.831828 -0.203338 0.216649 -0.768406 0.190985 0.571086
1413393248.205760 0.007977 -2.822233 -0.214937 0.221680 -0.764500 0.186096 0.575992
1413393248.305760 -0.015857 -2.808247 -0.214170 0.225904 -0.769222 0.178090 0.570569
1413393248.405761 -0.036126 -2.790852 -0.211311 0.225918 -0.769642 0.174259 0.571180
1413393248.505760 -0.052572 -2.771966 -0.203019 0.221684 -0.764064 0.175887 0.579764
1413393248.605761 -0.065442 -2.752081 -0.187400 0.216631 -0.759060 0.176811 0.587909
1413393248.705760 -0.071219 -2.728317 -0.166190 0.213744 -0.759663 0.174293 0.588938
1413393248.805760 -0.071742 -2.700368 -0.147093 0.213830 -0.766310 0.167112 0.582339
1413393248.905761 -0.068136 -2.670206 -0.130648 0.214931 -0.779957 0.156581 0.566528
